season,page_no,uuid,date_key,paifu_url
1,9,260409-6471d497-6213-4b22-a6d7-0847e0b45217,260409,https://game.mahjongsoul.com/?paipu=260409-6471d497-6213-4b22-a6d7-0847e0b45217
1,8,260409-7a9ef571-422f-4163-9c69-acfc216fbacb,260409,https://game.mahjongsoul.com/?paipu=260409-7a9ef571-422f-4163-9c69-acfc216fbacb
1,8,260409-81565869-cc83-41df-9b80-91dd3824a366,260409,https://game.mahjongsoul.com/?paipu=260409-81565869-cc83-41df-9b80-91dd3824a366
1,9,260409-8fd3238c-5bc4-47f2-99f7-c49aa4ffefd2,260409,https://game.mahjongsoul.com/?paipu=260409-8fd3238c-5bc4-47f2-99f7-c49aa4ffefd2
1,9,260409-afcac38b-8e00-46ce-84f5-0dd0838293db,260409,https://game.mahjongsoul.com/?paipu=260409-afcac38b-8e00-46ce-84f5-0dd0838293db
1,9,260409-b81f49fb-5c38-4657-af7a-1475908a2953,260409,https://game.mahjongsoul.com/?paipu=260409-b81f49fb-5c38-4657-af7a-1475908a2953
1,8,260409-c089b63c-0e14-4b1e-bb12-67e02db472aa,260409,https://game.mahjongsoul.com/?paipu=260409-c089b63c-0e14-4b1e-bb12-67e02db472aa
1,9,260409-c2242016-58ac-4600-8dbe-5d07fb12d867,260409,https://game.mahjongsoul.com/?paipu=260409-c2242016-58ac-4600-8dbe-5d07fb12d867
1,9,260409-d6301a0d-c4c4-4a76-a8ee-3d54345dc3ab,260409,https://game.mahjongsoul.com/?paipu=260409-d6301a0d-c4c4-4a76-a8ee-3d54345dc3ab
1,9,260409-d756e3ee-6672-468d-be9f-e5dbb95fb950,260409,https://game.mahjongsoul.com/?paipu=260409-d756e3ee-6672-468d-be9f-e5dbb95fb950
1,8,260409-ed438bf8-4c04-46e4-8fcf-9a90401ba9e4,260409,https://game.mahjongsoul.com/?paipu=260409-ed438bf8-4c04-46e4-8fcf-9a90401ba9e4
1,8,260410-1280946d-863c-410e-a6a0-ee1fbe2d0f97,260410,https://game.mahjongsoul.com/?paipu=260410-1280946d-863c-410e-a6a0-ee1fbe2d0f97
1,8,260410-ba3cd838-8dd4-4eca-abc0-58d21cf2bc51,260410,https://game.mahjongsoul.com/?paipu=260410-ba3cd838-8dd4-4eca-abc0-58d21cf2bc51
1,8,260410-e509d236-80c8-4ad1-9b8e-5a427ef31a0a,260410,https://game.mahjongsoul.com/?paipu=260410-e509d236-80c8-4ad1-9b8e-5a427ef31a0a
1,7,260410-fbd78aaf-23e3-4e51-acea-8030be5dda0a,260410,https://game.mahjongsoul.com/?paipu=260410-fbd78aaf-23e3-4e51-acea-8030be5dda0a
1,7,260411-16e2bfc4-18a4-45a7-b707-82e7c64748ba,260411,https://game.mahjongsoul.com/?paipu=260411-16e2bfc4-18a4-45a7-b707-82e7c64748ba
1,7,260411-34375c29-846d-4a29-bb15-053064b62f7a,260411,https://game.mahjongsoul.com/?paipu=260411-34375c29-846d-4a29-bb15-053064b62f7a
1,7,260411-707f91c7-25e9-4ecd-8cee-e4791a1d4bc8,260411,https://game.mahjongsoul.com/?paipu=260411-707f91c7-25e9-4ecd-8cee-e4791a1d4bc8
1,7,260411-898dd16c-392e-483a-8625-8de1904a0baa,260411,https://game.mahjongsoul.com/?paipu=260411-898dd16c-392e-483a-8625-8de1904a0baa
1,7,260411-90a806e3-494d-4498-8c52-640c3a14e889,260411,https://game.mahjongsoul.com/?paipu=260411-90a806e3-494d-4498-8c52-640c3a14e889
1,7,260411-bd6ae2cc-76d6-444c-956a-f333c6c06d6f,260411,https://game.mahjongsoul.com/?paipu=260411-bd6ae2cc-76d6-444c-956a-f333c6c06d6f
1,6,260412-0bd09ab7-9cff-4a67-92c9-8cec4f4c614a,260412,https://game.mahjongsoul.com/?paipu=260412-0bd09ab7-9cff-4a67-92c9-8cec4f4c614a
1,7,260412-170d68af-070c-4128-9355-ee2cb7c925f7,260412,https://game.mahjongsoul.com/?paipu=260412-170d68af-070c-4128-9355-ee2cb7c925f7
1,5,260412-277cbe23-013a-46c5-ae85-14590b458192,260412,https://game.mahjongsoul.com/?paipu=260412-277cbe23-013a-46c5-ae85-14590b458192
1,5,260412-286aba4e-c652-4927-a7b3-878c5a63307c,260412,https://game.mahjongsoul.com/?paipu=260412-286aba4e-c652-4927-a7b3-878c5a63307c
1,6,260412-32b0ff86-80d8-41cf-b490-7be95c841bb6,260412,https://game.mahjongsoul.com/?paipu=260412-32b0ff86-80d8-41cf-b490-7be95c841bb6
1,6,260412-378cf04d-008a-4c5f-8112-93436e6fd8bd,260412,https://game.mahjongsoul.com/?paipu=260412-378cf04d-008a-4c5f-8112-93436e6fd8bd
1,7,260412-43522573-ff70-4b71-8c78-2829090b4888,260412,https://game.mahjongsoul.com/?paipu=260412-43522573-ff70-4b71-8c78-2829090b4888
1,5,260412-45d82457-74d5-4195-a51a-14d03944ea2a,260412,https://game.mahjongsoul.com/?paipu=260412-45d82457-74d5-4195-a51a-14d03944ea2a
1,6,260412-543295a9-c4b5-4d49-a257-34c6a05d46eb,260412,https://game.mahjongsoul.com/?paipu=260412-543295a9-c4b5-4d49-a257-34c6a05d46eb
1,5,260412-60ae6638-1a9c-41c6-bee5-44fb8e947239,260412,https://game.mahjongsoul.com/?paipu=260412-60ae6638-1a9c-41c6-bee5-44fb8e947239
1,7,260412-60ea734a-e5df-4a29-95d5-17c79425bd2c,260412,https://game.mahjongsoul.com/?paipu=260412-60ea734a-e5df-4a29-95d5-17c79425bd2c
1,6,260412-60f106da-0f44-4259-9212-2f67954cf694,260412,https://game.mahjongsoul.com/?paipu=260412-60f106da-0f44-4259-9212-2f67954cf694
1,6,260412-6ce783a4-46ea-47e6-bfb5-be8c27920e9a,260412,https://game.mahjongsoul.com/?paipu=260412-6ce783a4-46ea-47e6-bfb5-be8c27920e9a
1,6,260412-a9213fbe-b59a-4223-8cd8-84da6f394cf8,260412,https://game.mahjongsoul.com/?paipu=260412-a9213fbe-b59a-4223-8cd8-84da6f394cf8
1,5,260412-d9b4b1da-dc4c-4aad-983b-6264726f0d3a,260412,https://game.mahjongsoul.com/?paipu=260412-d9b4b1da-dc4c-4aad-983b-6264726f0d3a
1,5,260412-e1021a2c-1be1-4b2d-8dfd-656f99c84a14,260412,https://game.mahjongsoul.com/?paipu=260412-e1021a2c-1be1-4b2d-8dfd-656f99c84a14
1,6,260412-e93b0713-1e69-4d7b-a6c7-0d11c57a9eb1,260412,https://game.mahjongsoul.com/?paipu=260412-e93b0713-1e69-4d7b-a6c7-0d11c57a9eb1
1,6,260412-e9a72441-d1f8-4876-bfea-9cd2ec6bc070,260412,https://game.mahjongsoul.com/?paipu=260412-e9a72441-d1f8-4876-bfea-9cd2ec6bc070
1,6,260412-f0691c91-79ab-4854-aba0-8c17d19d15c5,260412,https://game.mahjongsoul.com/?paipu=260412-f0691c91-79ab-4854-aba0-8c17d19d15c5
1,5,260412-fe7a6890-c003-4beb-b4ef-a3973247758a,260412,https://game.mahjongsoul.com/?paipu=260412-fe7a6890-c003-4beb-b4ef-a3973247758a
1,4,260413-1ff8f602-ec41-409b-b128-4cbf1f7c68b3,260413,https://game.mahjongsoul.com/?paipu=260413-1ff8f602-ec41-409b-b128-4cbf1f7c68b3
1,5,260413-74ab9aef-6d20-4d03-ba71-e10a774b515d,260413,https://game.mahjongsoul.com/?paipu=260413-74ab9aef-6d20-4d03-ba71-e10a774b515d
1,5,260413-af98f831-817d-4f6d-9d14-6a93ad3a5c7c,260413,https://game.mahjongsoul.com/?paipu=260413-af98f831-817d-4f6d-9d14-6a93ad3a5c7c
1,5,260413-b29a57d8-1ecd-4d25-8348-b60ebcd6a55a,260413,https://game.mahjongsoul.com/?paipu=260413-b29a57d8-1ecd-4d25-8348-b60ebcd6a55a
1,4,260413-de1f47d8-0195-4480-8254-2eb4d4196da9,260413,https://game.mahjongsoul.com/?paipu=260413-de1f47d8-0195-4480-8254-2eb4d4196da9
1,4,260414-1244a017-ac5e-46ff-82e7-63fb940d3f5f,260414,https://game.mahjongsoul.com/?paipu=260414-1244a017-ac5e-46ff-82e7-63fb940d3f5f
1,4,260414-463a0732-59c9-4c89-8c7a-5ff5d8ad36a8,260414,https://game.mahjongsoul.com/?paipu=260414-463a0732-59c9-4c89-8c7a-5ff5d8ad36a8
1,4,260414-615a5a0f-5b53-422e-8672-8cb5af9a4e5b,260414,https://game.mahjongsoul.com/?paipu=260414-615a5a0f-5b53-422e-8672-8cb5af9a4e5b
1,4,260414-890bcf39-fe2e-440f-a267-c7953e9785ae,260414,https://game.mahjongsoul.com/?paipu=260414-890bcf39-fe2e-440f-a267-c7953e9785ae
1,4,260414-924c527d-2082-480e-8b58-6bd1cca21d7b,260414,https://game.mahjongsoul.com/?paipu=260414-924c527d-2082-480e-8b58-6bd1cca21d7b
1,4,260414-a9dcc7c6-aee9-42f7-bfd2-88deefdfdfba,260414,https://game.mahjongsoul.com/?paipu=260414-a9dcc7c6-aee9-42f7-bfd2-88deefdfdfba
1,4,260414-b9e4cee5-795c-4c50-b896-a632e3780a78,260414,https://game.mahjongsoul.com/?paipu=260414-b9e4cee5-795c-4c50-b896-a632e3780a78
1,4,260414-e3288bcc-9b5c-4104-913b-3ab52229fa02,260414,https://game.mahjongsoul.com/?paipu=260414-e3288bcc-9b5c-4104-913b-3ab52229fa02
1,2,260415-081209f2-742d-4ae7-9dd1-3c3f9dcf8408,260415,https://game.mahjongsoul.com/?paipu=260415-081209f2-742d-4ae7-9dd1-3c3f9dcf8408
1,3,260415-1b369560-f3a6-4ed5-ad05-107aac3591c2,260415,https://game.mahjongsoul.com/?paipu=260415-1b369560-f3a6-4ed5-ad05-107aac3591c2
1,3,260415-29d82313-a563-4a56-88e6-3730544ae186,260415,https://game.mahjongsoul.com/?paipu=260415-29d82313-a563-4a56-88e6-3730544ae186
1,3,260415-2f1792b3-52a5-40e4-89da-03b8af673504,260415,https://game.mahjongsoul.com/?paipu=260415-2f1792b3-52a5-40e4-89da-03b8af673504
1,3,260415-3aaad643-29ed-44cf-aadf-748505c4f1e7,260415,https://game.mahjongsoul.com/?paipu=260415-3aaad643-29ed-44cf-aadf-748505c4f1e7
1,3,260415-4a68e36f-b9ab-44a6-86b9-9efda8af071b,260415,https://game.mahjongsoul.com/?paipu=260415-4a68e36f-b9ab-44a6-86b9-9efda8af071b
1,2,260415-5e8de386-210e-45a5-a28f-afb24e4841d1,260415,https://game.mahjongsoul.com/?paipu=260415-5e8de386-210e-45a5-a28f-afb24e4841d1
1,3,260415-99ba04e5-0933-4cd8-a257-df0ee93a9c5e,260415,https://game.mahjongsoul.com/?paipu=260415-99ba04e5-0933-4cd8-a257-df0ee93a9c5e
1,3,260415-afc24ede-3a60-4af2-be51-acad359bf930,260415,https://game.mahjongsoul.com/?paipu=260415-afc24ede-3a60-4af2-be51-acad359bf930
1,3,260415-b4c13985-71b6-40d1-bf0c-692eac6aaf4b,260415,https://game.mahjongsoul.com/?paipu=260415-b4c13985-71b6-40d1-bf0c-692eac6aaf4b
1,3,260415-c9f26aca-e4ad-4e14-b32e-e28a555191a6,260415,https://game.mahjongsoul.com/?paipu=260415-c9f26aca-e4ad-4e14-b32e-e28a555191a6
1,3,260415-dc956665-e524-4333-8a41-df88f872893b,260415,https://game.mahjongsoul.com/?paipu=260415-dc956665-e524-4333-8a41-df88f872893b
1,2,260415-eb22a29e-2ee0-40ab-ac06-3065bf63a572,260415,https://game.mahjongsoul.com/?paipu=260415-eb22a29e-2ee0-40ab-ac06-3065bf63a572
1,2,260416-0bb59f3d-e267-496c-8633-921cb8aeb568,260416,https://game.mahjongsoul.com/?paipu=260416-0bb59f3d-e267-496c-8633-921cb8aeb568
1,2,260416-1275caa1-8e43-401b-ae1e-a9ea6f0954ab,260416,https://game.mahjongsoul.com/?paipu=260416-1275caa1-8e43-401b-ae1e-a9ea6f0954ab
1,2,260416-432cddef-e768-4d3d-8b85-534fc8d37fc7,260416,https://game.mahjongsoul.com/?paipu=260416-432cddef-e768-4d3d-8b85-534fc8d37fc7
1,2,260416-51a20513-66ba-4b4d-9997-60c9dccab5d2,260416,https://game.mahjongsoul.com/?paipu=260416-51a20513-66ba-4b4d-9997-60c9dccab5d2
1,1,260416-6c6f7a37-3db6-4d79-8432-4c6eecbc712d,260416,https://game.mahjongsoul.com/?paipu=260416-6c6f7a37-3db6-4d79-8432-4c6eecbc712d
1,1,260416-8985d440-ba27-45ee-9080-bdcb130e759c,260416,https://game.mahjongsoul.com/?paipu=260416-8985d440-ba27-45ee-9080-bdcb130e759c
1,2,260416-c00318fa-9f35-4729-b6a9-97ffd87874a9,260416,https://game.mahjongsoul.com/?paipu=260416-c00318fa-9f35-4729-b6a9-97ffd87874a9
1,2,260416-d30a6061-a0bf-4dde-9bc8-877297a1ef10,260416,https://game.mahjongsoul.com/?paipu=260416-d30a6061-a0bf-4dde-9bc8-877297a1ef10
1,2,260416-fefc25ec-a2eb-4e8c-a38f-39bb657356f8,260416,https://game.mahjongsoul.com/?paipu=260416-fefc25ec-a2eb-4e8c-a38f-39bb657356f8
1,1,260417-4cdf35c2-fdce-46a7-8e0f-82b449549d20,260417,https://game.mahjongsoul.com/?paipu=260417-4cdf35c2-fdce-46a7-8e0f-82b449549d20
1,1,260417-99dee71f-244a-4027-b57e-e1137ac7eaa6,260417,https://game.mahjongsoul.com/?paipu=260417-99dee71f-244a-4027-b57e-e1137ac7eaa6
1,1,260417-f69f60a1-73e8-4426-a6ee-d1cef6fa0863,260417,https://game.mahjongsoul.com/?paipu=260417-f69f60a1-73e8-4426-a6ee-d1cef6fa0863
1,1,260418-2755a78a-1d93-4d41-a129-1b8addff8847,260418,https://game.mahjongsoul.com/?paipu=260418-2755a78a-1d93-4d41-a129-1b8addff8847
1,1,260418-69177ebd-e24e-42f5-a357-67deca453077,260418,https://game.mahjongsoul.com/?paipu=260418-69177ebd-e24e-42f5-a357-67deca453077
1,1,260418-70fda04f-5f9c-4f4f-a269-7516139ea472,260418,https://game.mahjongsoul.com/?paipu=260418-70fda04f-5f9c-4f4f-a269-7516139ea472
1,1,260418-e1c9ba23-de76-43f0-b3b1-3fd6daa34e56,260418,https://game.mahjongsoul.com/?paipu=260418-e1c9ba23-de76-43f0-b3b1-3fd6daa34e56
1,1,260418-e5816096-fbc4-46ca-80cd-6e69692511c0,260418,https://game.mahjongsoul.com/?paipu=260418-e5816096-fbc4-46ca-80cd-6e69692511c0
2,1,260429-0d43c9c7-a323-4c82-92ee-12fe2452e70c,260429,https://game.mahjongsoul.com/?paipu=260429-0d43c9c7-a323-4c82-92ee-12fe2452e70c
2,1,260429-12ac6716-7648-414f-900c-123c9c593655,260429,https://game.mahjongsoul.com/?paipu=260429-12ac6716-7648-414f-900c-123c9c593655
2,1,260429-16f2c5ed-d893-403c-a79e-f552f0e91c6c,260429,https://game.mahjongsoul.com/?paipu=260429-16f2c5ed-d893-403c-a79e-f552f0e91c6c
2,1,260429-5621389f-af6a-40cb-b489-4b525423bd07,260429,https://game.mahjongsoul.com/?paipu=260429-5621389f-af6a-40cb-b489-4b525423bd07
2,1,260429-5a0179ec-699e-4e25-b910-e333a496b925,260429,https://game.mahjongsoul.com/?paipu=260429-5a0179ec-699e-4e25-b910-e333a496b925
2,1,260429-76a40f0a-af2f-46d5-a35e-bb05044c3bca,260429,https://game.mahjongsoul.com/?paipu=260429-76a40f0a-af2f-46d5-a35e-bb05044c3bca
2,1,260429-81cbcd45-7af7-4b80-966a-624a853c958a,260429,https://game.mahjongsoul.com/?paipu=260429-81cbcd45-7af7-4b80-966a-624a853c958a
2,1,260429-b84a0e6d-0186-4ee9-bef6-00837e676d59,260429,https://game.mahjongsoul.com/?paipu=260429-b84a0e6d-0186-4ee9-bef6-00837e676d59
2,1,260429-fb2505b5-e721-4972-92c8-dd0cd0e1d4d9,260429,https://game.mahjongsoul.com/?paipu=260429-fb2505b5-e721-4972-92c8-dd0cd0e1d4d9
2,1,260429-fef97e27-54d1-4fc0-9b6d-4186c4626d81,260429,https://game.mahjongsoul.com/?paipu=260429-fef97e27-54d1-4fc0-9b6d-4186c4626d81
3,1,260510-16399488-3a6e-4558-8829-fcdffae2d4d8,260510,https://game.mahjongsoul.com/?paipu=260510-16399488-3a6e-4558-8829-fcdffae2d4d8
3,1,260510-26b1aa4e-c83b-4720-b2f8-0c3880e10a74,260510,https://game.mahjongsoul.com/?paipu=260510-26b1aa4e-c83b-4720-b2f8-0c3880e10a74
3,1,260510-4587a433-e9bf-4df0-a64e-84d1478b4e28,260510,https://game.mahjongsoul.com/?paipu=260510-4587a433-e9bf-4df0-a64e-84d1478b4e28
3,1,260510-5cf70f4f-d70d-4d83-9180-9c3ffa67227a,260510,https://game.mahjongsoul.com/?paipu=260510-5cf70f4f-d70d-4d83-9180-9c3ffa67227a
3,1,260510-7f6fe35a-3869-4e56-be2d-23eec05ae5b8,260510,https://game.mahjongsoul.com/?paipu=260510-7f6fe35a-3869-4e56-be2d-23eec05ae5b8
3,1,260510-9e67f52f-5686-45fa-8692-762c6ea47cfe,260510,https://game.mahjongsoul.com/?paipu=260510-9e67f52f-5686-45fa-8692-762c6ea47cfe
3,1,260510-a79b6462-4776-48f4-a622-43fb316e3fef,260510,https://game.mahjongsoul.com/?paipu=260510-a79b6462-4776-48f4-a622-43fb316e3fef
3,1,260510-e321747d-aa11-4935-828a-ac46a2d73836,260510,https://game.mahjongsoul.com/?paipu=260510-e321747d-aa11-4935-828a-ac46a2d73836
3,1,260510-e9bcfc1d-492c-4223-a157-b7a8becd5067,260510,https://game.mahjongsoul.com/?paipu=260510-e9bcfc1d-492c-4223-a157-b7a8becd5067
3,1,260511-d76d4311-6932-4e89-a55a-b3c0196de0bf,260511,https://game.mahjongsoul.com/?paipu=260511-d76d4311-6932-4e89-a55a-b3c0196de0bf
